id	filename	md5	size	state
01f8947c-f589-481e-ab8f-c027c86f6e82	TCGA-DX-AB2L-01Z-00-DX2.CCBC260A-63C1-4FA9-B910-8DBE81C313E1.svs	b0fa6cc279cd68f283a67a9212250c97	1255121043	released
2ef5b888-1322-4044-80d5-cf4ae1063e49	TCGA-DX-AB2L-01Z-00-DXA.49214666-C714-41B3-B562-A0C5B05AB722.svs	fe6f1e7bc7712ca98a8e4d5c9f815122	1678873933	released
1ecb6cfb-b465-481e-9ea9-552f6ae65ed8	TCGA-DX-AB2L-01Z-00-DXM.C04B72FB-815C-4520-8C95-CE2AA4CA9815.svs	042cb8d060faa460a1ca7238aa11671a	1515200275	released
a01898f0-f317-41d6-8668-89b671fa7366	TCGA-DX-AB2L-01Z-00-DXO.62349DCE-EA2F-4DA1-B671-DF83FF7D58FC.svs	fd523a7372dfe9719e21f27925f1a686	1798929325	released
e90fff2a-9ed3-4557-a5d1-4582539857b8	TCGA-DX-AB2L-01Z-00-DXB.0440FC98-DA55-4257-8C41-D85DF933DC7F.svs	27b4a40ab9d126eb7cda6dae801c8c8c	1448811375	released
c606d9ba-1684-4982-9c91-27a881ebe1dd	TCGA-DX-AB2L-01Z-00-DX5.D894DE38-BA7A-40A0-BD13-D9B694B059FA.svs	4ef551d06aa2cc1e9b7ae35e30107495	1759005865	released
17b4c565-86ca-4ac3-b0a8-81ee6a6f2c7b	TCGA-DX-AB2L-01Z-00-DX4.26D6CBF2-C868-49CB-8D51-B624049EAB14.svs	2a3d4670e5ea6f42ea5058c66c4af0de	1341819437	released
fb95f901-b54b-4467-a231-c2d785357adc	TCGA-DX-AB2L-01Z-00-DX9.B00068FB-ABE2-417F-86E6-C777438CEBDB.svs	ec3675af05e7394adf1cf6cd99ea780d	1782050771	released
9b9b9cb6-791a-4758-9f01-e9684bbcb7a3	TCGA-DX-AB2L-01Z-00-DXJ.920D693B-8FF9-4784-AA87-4F7D73F651E1.svs	1a5850bf834c18c085f500c899cc0b70	1948399941	released
5b2be1a2-16db-48fc-89f5-3d748047d107	TCGA-DX-AB2L-01Z-00-DX6.9984FD31-E82E-44E7-9269-B6B90698B510.svs	b6374a4750d760b90d5fb5d4af15118c	929751757	released
21e04d90-9ad1-4da4-b5b9-0fae470a03c1	TCGA-DX-AB2L-01Z-00-DXP.40980D79-8F3A-4CF2-91AF-04C997B00EAB.svs	703e157166a465ca3514dc276425c672	1799327835	released
3fb9c2a1-7d45-4b1d-aee3-15aa22266c8f	TCGA-DX-AB2L-01Z-00-DXF.5E7E9BE1-82A8-470D-B248-45FB9BC18910.svs	773e2b8f965790fde7f1bb320ef95104	1669037465	released
89c7716d-7d05-443a-b17b-4c1412f4f6d5	TCGA-DX-AB2L-01Z-00-DX1.16D09769-51B2-4BBC-9DBA-50709A78F2C1.svs	b156a52db2c49d232f995d2f9257de6d	948461465	released
1035ed43-d307-492b-a1b8-167beeb5b12c	TCGA-DX-AB2L-01Z-00-DXE.0378BFD0-91ED-4EAA-A3AC-64D95FD76F44.svs	f4b920806551918f62fba86dad70cce1	1254005665	released
544f64e3-acc0-4a09-8693-2bcc24013996	TCGA-DX-AB2L-01Z-00-DXT.32C6ABE8-B05E-418B-AA30-52BC5E1888C3.svs	0f8d986105c523c88575a91066803bce	661261647	released
55011446-8b18-4b58-a46e-3644fe9bc5ed	TCGA-DX-AB2L-01Z-00-DXQ.F3F683DC-37F9-47C8-9AAA-766EE879AC46.svs	b6de5304e012a5a3dafccfc5bbd212df	1311846935	released
6ba0cace-1bf1-42e8-b587-75085410c3a5	TCGA-DX-AB2L-01Z-00-DXG.7E75BDCF-CA0E-466D-9ED4-ED87D47CF4EE.svs	44a1f4346d0298d30ac6de09d7fa10f2	1734959713	released
0214898e-4684-40e6-81e6-fbe4f5f840f9	TCGA-DX-AB2L-01Z-00-DX8.E526559B-1371-43C7-879D-AA7C4C4617D4.svs	8ccb917cd23bca08ff02be59967c4949	1595486299	released
f2fad044-1cb5-4ce4-affc-f2a6a35e7c23	TCGA-DX-AB2L-01Z-00-DXL.8A27B115-5BBE-4E47-8C0F-33A0B2165300.svs	37b90608c8859f378c66f2aae5a7540e	1399260345	released
39ce0ed9-d7a1-476a-b302-667050da23d8	TCGA-DX-AB2L-01Z-00-DXD.40BA6624-AE9D-487A-AC1F-5B1CACC850BA.svs	2700c04f845bfbcf63aa26d70a2cdf11	2001921521	released
b29ce91b-3921-4df8-a040-b3c4845d0808	TCGA-DX-AB2L-01Z-00-DX3.729E3A84-1F6E-4D86-AB64-35A5A437F391.svs	505da971c400923e983c7b87606c3a37	2106634551	released
30aedbf0-e615-4edf-8b76-deecc60951e7	TCGA-DX-AB2L-01Z-00-DXN.4CF5AD3A-C432-4F9C-AD86-6BDBBB88B73B.svs	92d043d5f5d33ea78f28bcc5808944b9	869727389	released
6ce0b6f4-eebe-474a-83c8-cf8d11d7d310	TCGA-DX-AB2L-01Z-00-DXR.EE2225E6-EE58-40F1-AD24-B3F45BCC0029.svs	bbe33da6837646446a5ba831a606b68b	1472709423	released
a0d7e44d-7997-4a70-a803-d212c20e4105	TCGA-DX-AB2L-01Z-00-DXS.FCBDC34B-A467-46CC-883C-B19A66C124E9.svs	769144f2645b5a77f868e664427e670b	773354915	released
265325a3-a735-46a6-95f9-94c4395eeeed	TCGA-SG-A6Z7-01Z-00-DX1.1C500200-81CA-46DB-8D97-EC94247B8D83.svs	e11cc9cf7ef830b01f571b47debdaaa5	2567539904	released
a801c23f-bc04-40dd-b5d1-91cf0e61d05f	TCGA-HS-A5N7-01Z-00-DX1.F5818EA5-366A-4D53-942E-2738C9E64BB1.svs	c3c321bff9da49bd2cf2ac02000c35fd	353245578	released
9ed41bcd-16c8-449d-afa0-44beefac407e	TCGA-FX-A2QS-01Z-00-DX1.1C5D6E33-BDFD-48A1-9552-0013393F2EAC.svs	9aabf4b598e73f4529f82efd67d7c6e7	849550386	released
e6ff62c5-deab-4e77-92b3-645671696e39	TCGA-HS-A5N9-01Z-00-DX1.FBAA02E4-8132-4D14-B8DF-89D7983270A0.svs	f629ef2b5389cb982d2407493d011931	396255534	released
a42231f5-ceb6-4e4d-8545-d2fe1b1ec85b	TCGA-3B-A9HY-01Z-00-DX1.90AFF486-3329-49DD-B7A1-0E8E40174297.svs	4a482da2568d4dacc33a896893e08497	81516968	released
f582eade-8113-4a88-997f-6611d60b5654	TCGA-DX-A7EI-01Z-00-DX3.D0068AA2-E10C-4C92-8836-F84F395AD744.svs	ad8c42574ad832d0ba102daac793a672	2688243371	released
43f5f2db-80a6-4fc1-a3a1-935fc53cded2	TCGA-DX-A7EI-01Z-00-DX1.75E3E0DF-9291-4830-A926-EB1EA7327916.svs	46f7d9d0de3cb8a26e5f39adee48a90e	2235139909	released
b4c80cba-c2cd-4724-bb4d-461579b19f29	TCGA-DX-A7EI-01Z-00-DX2.7CAF2DEA-34A2-4841-94BE-C4B814D479CD.svs	d4c9e3c06bf03c72b1a2f4b8cd8937c7	2839248225	released
4e54066b-5726-49b8-af2d-d80598a5bcef	TCGA-DX-A7EI-01Z-00-DX4.7AD7DC7F-0192-407B-B94D-83E398E88AF9.svs	8d4d20af170b1e4c5e331fddbd50e9bf	2569595069	released
5b9aaf51-3084-4115-bd51-2c6de44e6475	TCGA-DX-A3LW-01Z-00-DX1.0C50FA3C-7A1E-4D34-BC48-B134C6220356.svs	c4c0ca5b3f83273b993632dbbc260450	2487775883	released
ecffe42c-0a3f-4837-84dc-dec4c82a619c	TCGA-DX-AB2W-01Z-00-DX2.305BB1A0-8FC5-4952-82B8-3A62C34A96AD.svs	82c9072016f2b132db34a2b534a47b36	2030602127	released
5c9fa041-8114-4af4-b8c4-64ae7fbfbaab	TCGA-DX-AB2W-01Z-00-DX4.62D723F8-C94C-4DEC-BB72-8E909076C011.svs	c46fec7796ca6b576d8c83808ad55df5	1581071359	released
d03ab173-3fc7-4292-aea2-aa1a1e4e3f55	TCGA-DX-AB2W-01Z-00-DX3.3389A194-F7D4-4A2A-BD4F-3A76DFB6DF22.svs	1967dcbc9a1a419ce158f490d08bbe12	2350604945	released
1707ffbd-2f57-4ae3-a5d6-bcc85540ee9e	TCGA-DX-AB2W-01Z-00-DX1.068568E7-B9D3-4690-989B-AF7A116AFF91.svs	1fbe0d7841b5273ad447436bf7e658d9	1845609577	released
88f3b58c-ed88-4248-b201-bd6fc89d7dab	TCGA-DX-AB2W-01Z-00-DX5.9B8E87A3-0832-43D3-94D1-BEB58920BB64.svs	51bc18a47c00013ade5b7cf9e0e46770	2148434679	released
25098b6a-c943-4ba8-896a-32654770f0e0	TCGA-MB-A5YA-01Z-00-DX1.96B9BF18-C17A-4E75-BAA8-C13F9F63CE0B.svs	ab164dfbc5de252b21df686e6b34bcc1	95507354	released
3c6309b6-91d5-4769-9c50-e102af510baf	TCGA-DX-A48K-01Z-00-DX1.4D53EEE6-31B6-4C72-9318-CAC0CDC2A3D8.svs	9f783bfa05bab108f90a69ef9041a5b1	1224416503	released
85f8b4b3-b5f4-414f-9a62-b803fbcdb6c1	TCGA-QC-A7B5-01Z-00-DX1.8A596BE6-6CDD-45A2-A09A-148A18CFD3B2.svs	f2f92008c20684d54e373da597f1d0d3	1121518264	released
c62dbf39-e3a3-4146-9fb1-0df6495fb5da	TCGA-DX-A1KZ-01Z-00-DX1.0F3D83DA-B9C9-4F6F-884B-FF2C949FB0F2.svs	591c84ede70b0ffcb2370f9bc48ee191	2052390963	released
4976fce9-a8de-4429-aff7-101e75584e6d	TCGA-DX-A2J0-01Z-00-DX1.D967A85F-4E39-4D18-A548-0767A7A761CE.svs	45d46ce391b7a75109472dec0a093b5c	1044107223	released
ecaaced9-7752-45e2-b6a9-f48fe5616550	TCGA-DX-A8BS-01Z-00-DX1.FB7973F5-BEDC-425C-A40D-B948D2A35009.svs	73b98181f28f07e7d5bcb5c4e67dcbdd	2719038461	released
5074906e-6c9d-4f31-8849-55a7f557d367	TCGA-DX-A8BS-01Z-00-DX5.4B29C975-4372-47E7-9F1D-C677C6E84440.svs	90d70222a025897a9cc2bdd1b2191ab4	2273915171	released
891ccca4-e001-45b9-a0fe-31010acf361c	TCGA-DX-A8BS-01Z-00-DX2.B7676622-1BC3-46F3-B412-B2DD296798DA.svs	1f8debde9f9f1e7fe487d88d2ad54b38	2302683543	released
e634a535-13d3-4e4e-9cf8-1bd8db9f841e	TCGA-DX-A8BS-01Z-00-DX4.BB4213EB-134C-4FEF-8916-260066077D52.svs	0061811a031ce766da7c326c090aaf48	2261407153	released
2f6d17fe-f631-4b5a-aa42-d0951e60af25	TCGA-DX-A8BS-01Z-00-DX3.9EE167DD-F573-453C-9D60-FBC4C0A84734.svs	828b9ea92b89acec35a6d0e1e1199b4e	1630962091	released
614664a1-575c-404d-acfd-32afc97af06f	TCGA-FX-A8OO-01Z-00-DX1.390D79A3-EB73-4762-A444-B5853F45CF76.svs	50406d0f5b745433a0386ba27dd769e9	215559416	released
917d79df-07dd-4db1-88d7-6da41dd3a28a	TCGA-DX-A8BG-01Z-00-DX2.EAE75F6B-E5E5-426E-9BEE-06EE0078CE8D.svs	b54910f7eac785f832efa5b5b2ac9a6f	1788411455	released
47bc7535-0123-4883-8373-593448816b5a	TCGA-DX-A8BG-01Z-00-DX3.D15F419C-D80A-4F95-985F-F7EDA80F1072.svs	dc005fd427b5275f61254e0d121e2fae	1965763383	released
5b5c1a70-79e9-4732-b24a-f5df9aceb976	TCGA-DX-A8BG-01Z-00-DX5.83323B32-772F-42DA-B4FE-69FA017B01BF.svs	7a74754cd2012986bae22ee9af6f72cd	2114353799	released
eff4580f-e420-4192-9636-9d10c3b26d08	TCGA-DX-A8BG-01Z-00-DX4.E0AC399A-4F3B-482C-AD55-0E03CB980F1B.svs	98733479304b37f3a467ce788109d153	1550143309	released
4e51815c-fe14-4d40-919b-b01f894d327f	TCGA-DX-A8BG-01Z-00-DX1.0AD241B5-4688-412D-B5BE-18889242A59B.svs	71a985e83077983268b188addbe1ed25	2131039907	released
0f7c4e33-1c05-44ac-a45e-7a7b19b5fc14	TCGA-DX-A23Y-01Z-00-DX1.1D3F8195-645A-49D4-9044-4261FEFD7EF0.svs	6b066c0c1457b952b3ea59e08a51bf86	1650881295	released
b7f52a08-bd7c-48ad-a078-889ea892ca25	TCGA-IE-A4EH-01Z-00-DX1.9E4A4306-89E8-4914-9E29-85FACCC19E2A.svs	f32f6a050af27571303c462aba0f6dfe	777447777	released
1c364a39-2f05-4599-ae9e-791284e16f76	TCGA-3B-A9HZ-01Z-00-DX1.BA2FF808-4959-436B-86C4-9D715EE3671A.svs	1c3182538c569c0c62cf90676c2d1abe	765624110	released
f035399e-bc37-4572-b950-cd06a14becc9	TCGA-X6-A8C5-01Z-00-DX3.58A56EC2-1E86-4E83-8EFF-8D2EF5A66306.svs	da77a7c007334e093fe6c1972fa2885b	2379816067	released
f514d2bc-3d41-4a44-b5e2-4d6743f5dec1	TCGA-X6-A8C5-01Z-00-DX1.73A190A3-EC24-4CCE-AD22-7444DDE23CFD.svs	6863a114d3c350c4a4796284ab8041c8	2302538279	released
69963e6a-7453-4af8-9c5d-a74033546287	TCGA-X6-A8C5-01Z-00-DX2.59386AB0-F14B-448A-9CE7-9B2BF733F1AC.svs	7c7a6df793c0d8c136f252fd5da9108d	2366905231	released
9085a657-24e8-40a8-95a1-708e4140e5ee	TCGA-X6-A8C5-01Z-00-DX4.3FD9C997-6A99-4734-8C45-7542699F8DC5.svs	55064703d04d6cef9fdc69e089b3c694	2349238155	released
16e0e618-f55d-4abb-8736-5b283937ad0f	TCGA-X6-A8C5-01Z-00-DX5.FFD41FE4-0FB0-4C76-BC30-A07DDE26DDA5.svs	66c52d4419a5bb5445e92a914cb65707	2320931703	released
6b1609c7-8f59-4722-9caf-64769cac6902	TCGA-DX-AB2G-01Z-00-DX2.163DEDDF-91EC-43F3-AD0A-BD4F585FAB7A.svs	bcc516f810c8ab540ed296e0e38c053c	1591424743	released
1c0b1efe-1671-4a4f-b079-fac7f6264a5a	TCGA-DX-AB2G-01Z-00-DX3.F55EEE13-A4AA-4E04-9F7F-09922ABEECF1.svs	e8c5052baa300d736cea425138c616d5	2442869593	released
16fa0f7d-661a-47f1-a076-0360c6c6ad38	TCGA-DX-AB2G-01Z-00-DX1.3AB46986-3D64-4395-85CB-CFFDA2024D9A.svs	a212f8fde456c67d435f98a806d95534	1785170435	released
47b81536-f675-4c03-a0f8-b3b6283d92ce	TCGA-3B-A9HI-01Z-00-DX1.FF553011-934A-4E3E-AA53-B87FC307E095.svs	f1636ca16b10f65378c88a71840e5ffa	1013064826	released
9d56f4a9-9509-4e62-9361-f27a86922770	TCGA-DX-A3LY-01Z-00-DX1.9F133C2C-AFFA-4A13-AA2B-BB4824FFAD61.svs	8d1fda7c3345e55fe24a13b412f4e907	1933159159	released
f1cc59eb-b036-4404-9878-fa9ca65c550b	TCGA-DX-A240-01Z-00-DX1.84CA11FF-F82D-4D71-8C29-33DB35CCB680.svs	59a85831a273e90f6b712bb1794a8049	1806887807	released
6b25710c-9a5c-4d2a-85a9-e006c8431d4a	TCGA-DX-A6BH-01Z-00-DX2.8BF0E385-0450-4D17-B5EC-EE499DA5499C.svs	27fe5aa33e96bf1d4f60d8ebf5106c22	2687948843	released
abd2903a-539c-484c-ab1c-dc38323033c6	TCGA-DX-A6BH-01Z-00-DX1.354D106A-0029-40F6-B11E-1BBD0389A525.svs	2a5c85a8d321c4586527791eb5919257	1287429661	released
ce2dfbb7-615c-4a6e-81fc-3735efbf35e5	TCGA-X6-A8C3-01Z-00-DX3.148A57F7-8DB5-4213-AA14-DD226427CD51.svs	71cf352a3d2039771514f0ec291731ed	1947059385	released
f649e6a4-0d24-45de-995d-21f7c085ea90	TCGA-X6-A8C3-01Z-00-DX4.83A681E3-0CC7-4119-9896-A0C71E114999.svs	ba89b3bbe3591012c326da805cf8be3d	2090205981	released
55c94da1-9167-4c57-990b-7b770c3ed52d	TCGA-X6-A8C3-01Z-00-DX5.2234ECBF-1452-44D3-980A-EBB637CCF852.svs	db8d07af71e7369718969db9f68d8e98	1963523721	released
f08181b6-c727-4133-92d2-1da844ae74ac	TCGA-X6-A8C3-01Z-00-DX1.321AE33F-9551-45E2-BBAC-34F92FFC3ABD.svs	969c83c720de5e9066f98275f620eac0	1959662793	released
7fd57842-41d3-47f7-901c-07081a2e692f	TCGA-X6-A8C3-01Z-00-DX2.170C3196-E264-4185-8A01-DED345A5B26C.svs	fb1cdeeda3206290d5d6569646eb02e4	2007984017	released
0cf5877d-9074-4142-949d-ba15b400e2b1	TCGA-DX-A3LS-01Z-00-DX1.32E89F90-9C89-4EBE-9AD3-DF1D2457F6C8.svs	1234bf253e872c501a918ca0e45ddd65	1439678313	released
8693337a-39e1-4112-a8e5-1b712e07c130	TCGA-DX-A8BX-01Z-00-DX2.C670C5C9-8436-4CB7-9AE7-7563677449B1.svs	677e57f410c527a0508f43b6641551d9	1885207163	released
4ab896ed-711a-401a-a703-295996ce8a90	TCGA-DX-A8BX-01Z-00-DX4.D3FCFD25-8B2C-43EB-98DC-DC55F4520DE1.svs	74ec7cc591e28bbc940c7858ecb9bf4b	1395659619	released
f0699000-fcee-4c74-9a35-b21c584fa153	TCGA-DX-A8BX-01Z-00-DX3.68E85818-4D18-4017-834A-040328CC71E6.svs	59e079496fff939bea9d9e314e365f2c	1793183723	released
8df72859-f071-4bbd-a742-6f1c75bf2798	TCGA-DX-A8BX-01Z-00-DX1.63C4EF5D-11AA-4A3D-BE3F-F1D61E48C366.svs	a08a1c5975435f82a8f54d6b368ab569	1148652727	released
1daf3214-af30-48f5-8faa-1868bd953bd7	TCGA-DX-A8BX-01Z-00-DX5.FC00339C-A5E3-491A-AA89-4AB0D1F940B7.svs	060323ef6aea128c843fe298dc544b46	1887701289	released
0a8c006b-a2a7-41d3-9e39-14454d24bb7c	TCGA-DX-A23Z-01Z-00-DX1.BA0DD1F3-2339-499D-B686-5531CA73E462.svs	6d2ea4fae6440d3dc4b78b38c6b95fd8	1964928057	released
1fe2cbeb-419f-4907-a302-6c93a15439b0	TCGA-FX-A76Y-01Z-00-DX1.2E4052E3-1022-4DC2-ADBC-B5EE9E8F9301.svs	a814f885aa8e1d91c747a50808e5c4ef	292339596	released
a6480475-c476-495c-a7f5-cd7e338310a2	TCGA-DX-A6BB-01Z-00-DX1.3F018940-82E9-43ED-A943-3A64979DFD93.svs	e171704fd6a24347cc2dc430bf562d47	783341629	released
8a94baed-cba0-41ee-9ff7-c569937ee3e1	TCGA-IW-A3M6-01Z-00-DX1.0058B887-C6C7-4707-8978-41737B869642.svs	64ce52eeccf51b0e99c0c639b4c1888d	2406138955	released
4a53c723-ad85-4571-8e8d-d4b116deef2c	TCGA-DX-A7EN-01Z-00-DX1.52998939-9BD1-426B-8241-9513271452DF.svs	ff6512e6145bf9a8836f736087e7e959	2994927071	released
300ed6fc-bc46-4694-8d26-53eb084bd6ff	TCGA-LI-A67I-01Z-00-DX6.8AB57C98-A4B8-48D8-9107-23CDED6C838E.svs	32a288b5bc78a19d4cac02fda3345e65	1141474965	released
a28fa7ee-6bd3-4c7a-a199-03b3e14f7140	TCGA-LI-A67I-01Z-00-DX9.AFE2B0A2-D1C1-4146-88C3-33927783F042.svs	1b697d295ebe2bb8e776ad2529bbea5c	897464473	released
2d95bc0d-357a-4f15-a2c1-3482ae06e918	TCGA-LI-A67I-01Z-00-DX8.99C4B5EF-3694-42DF-9C3A-92ACBCB29C87.svs	66e4eec0ddacd8581c92605212b11d2b	1048979001	released
e6d07630-3682-479f-96b4-0c13397b7585	TCGA-LI-A67I-01Z-00-DX5.5B9F364C-10F0-4437-B66C-468ABD2E6D3D.svs	ee3a4dc8b53ad15b90eb0fc1c8d1ec69	1421860565	released
4cb68aa7-b31e-4854-a4b9-384f796722e7	TCGA-LI-A67I-01Z-00-DX3.7A2BFD07-9025-4922-B648-7E3AA8310CB5.svs	83a1f17d891afb9d68ca3d7ac7fac9ab	1459658449	released
f563dacf-7075-4eba-a967-a8cdc6dba2dc	TCGA-LI-A67I-01Z-00-DX1.30B37C80-8D68-42A8-A294-C3EAC6891376.svs	556c9012ad3fe0b9519186c30e6b6f7e	1399592743	released
ce32c1c4-a3d3-49fd-a33f-78217be75e0e	TCGA-LI-A67I-01Z-00-DX2.B59AC060-5526-473C-8CD3-0B3A111F1A8F.svs	037c0e4fe7ad5892b7e2519064dfa778	1370428237	released
8667d86f-9ee5-4f10-b9d2-a447c3ff5479	TCGA-LI-A67I-01Z-00-DX4.AD71FC8A-6025-4DC7-87C0-F74DE21B92DF.svs	6fc877540abd2eadd31f717e9e4025c9	1394604401	released
5412cd9b-b9fb-4666-918e-77cafb043e3f	TCGA-LI-A67I-01Z-00-DX7.1D2A8ED5-5342-4B2D-9076-B10353563393.svs	b7f222b21fd20e078c65adfafd6711ce	1012879963	released
990b7e14-b60d-4fc8-92ee-f852fcfd5d12	TCGA-WK-A8XT-01Z-00-DX2.A636FC47-4502-42CB-AA7B-123A15C4DC9B.svs	7db65d9b6a168c422dc875591afa2acf	1072393203	released
e5659a71-6088-4aad-b97a-d3db0a4e5fa3	TCGA-WK-A8XT-01Z-00-DX4.039EE11A-1347-4325-8649-C4B12237CB94.svs	2fe313041095eecfc787cb7fad867ab4	1097268081	released
07a4ba74-4321-4691-b6ec-b692bfabc3b4	TCGA-WK-A8XT-01Z-00-DX3.80FF9CDB-2EDE-49E7-925D-E09490921CD5.svs	f8073e52f575451785edef726d28b799	1078025811	released
393f51b7-6fe5-416f-95d4-08f8682b2c8f	TCGA-WK-A8XT-01Z-00-DX5.445AE554-6484-4950-A4D2-46D89B2F8534.svs	31d2c754975cd1447d57aa27f809c092	1028340907	released
da0506e6-7513-4ed3-83de-a2b60adf9cc8	TCGA-WK-A8XT-01Z-00-DX1.BA738161-33AA-46F9-8204-81C89548C1A8.svs	ed40579339901e483ec9a387a021e7fb	1075415629	released
6938e68b-0a1a-46bc-96ed-c0494f1800dc	TCGA-DX-A7ET-01Z-00-DX2.C352BB76-9D7C-4A3E-B9B3-A9D1D0810281.svs	9a45c21b4d303d3d40c8a0e840c759d2	3458235044	released
c9645555-da68-4703-98c5-43c1b2bb4a30	TCGA-DX-A7ET-01Z-00-DX3.343C823D-0D67-4E32-A8C9-F705ED1C11AB.svs	9dc448c98f09529d14ce494681012245	3190376804	released
740b3349-6e3b-449f-b723-e3f89cb6236a	TCGA-DX-A7ET-01Z-00-DX1.D638B21F-7BA8-4BAF-A919-98332DC2BB97.svs	d515eff064b504e46c7ebbf22c7ce2fe	3429802886	released
5d6e7c56-253d-4012-8f91-7d078310f28e	TCGA-DX-A7ET-01Z-00-DX5.E7B96CE6-3274-4B94-9801-CC62FDD97539.svs	6c83c340d00127573e962f331801cf45	2150208922	released
caec5f52-9464-4a90-b4a2-896f46a29f14	TCGA-DX-A7ET-01Z-00-DX4.5D211800-1567-43B7-96E5-8A7072C3AEAE.svs	ce93ad60f4ef575b0e35814de3959090	3252979378	released
f6e71dda-82af-4ec0-9d46-045559604e9d	TCGA-DX-A8BN-01Z-00-DX2.D4033E16-E60C-4AE9-87A1-8C3B15A0813D.svs	b7bc0fa0d0f63804d4913abec507f6a6	2003146542	released
71fb6212-2b74-463d-ad42-7cba2eae9c7d	TCGA-DX-A8BN-01Z-00-DX1.CE81F207-1A2E-4D8F-BA3C-B69A417E5F46.svs	267fa5315341662acd85f952d56563cc	2053098054	released
b165b35e-336c-4782-b6b7-d23ad7669b63	TCGA-DX-A8BN-01Z-00-DX5.F35A5F8C-5730-42CD-9C9F-EF8F94153DD4.svs	080662c311abacd7114ad7ad4937deba	2095291898	released
8f5462f0-aa93-47b4-9caf-621bd2d92277	TCGA-DX-A8BN-01Z-00-DX4.A6D0025F-4282-492A-ACA2-DE1AD9134F0B.svs	2584c8df24b95a10973cb8908cb9d64d	2020970150	released
3537f24c-ff19-4e8c-a2b9-383dbded1f65	TCGA-DX-A8BN-01Z-00-DX3.D656E8D7-9245-4C6C-9F3B-D0DF2624F86F.svs	3f3c6c56819fb0c7b20fa78f709d39a0	2017814840	released
11bc9426-4e22-478d-af9a-dfcabdd0f8ab	TCGA-3B-A9HV-01Z-00-DX1.965631EF-7EE1-4CE3-AEBE-55C1ABB23E47.svs	b1cf085228feae1f152d341120f7d8f2	488953004	released
33ef26ba-d58f-449e-a07e-94cb0f7e0c40	TCGA-DX-A8BU-01Z-00-DX3.E1C699EA-E835-4131-B585-B6DD35F6776D.svs	c72b9fa4bcae388bf1a01c37f7dd7525	663527777	released
742956f0-6ba6-4484-b5fe-1f1a83562240	TCGA-DX-A8BU-01Z-00-DX5.31B8BD0E-93C4-4338-9271-B14517D14361.svs	bc4d67f90a942baa409ac948f7330e46	859692335	released
32b30174-2ede-4fd4-a95b-e6fd169de4ac	TCGA-DX-A8BU-01Z-00-DX4.25EC8835-3E47-4298-92E6-A35130E7E936.svs	ba386947ffb9ae93cacf430de71f3336	701641599	released
3f2ca60d-7302-4de1-bd06-43f34fc8c974	TCGA-DX-A8BU-01Z-00-DX2.C52662FF-6045-42CD-B973-BB8B54B167C4.svs	63512c05b1943278318b361e7a1f0ce1	672136283	released
e1dbdabe-ccbe-406f-a699-10c38b5130c7	TCGA-DX-A8BU-01Z-00-DX1.FDFF2EFE-079E-4F74-9169-F92C28689F94.svs	c4c132fb8624daa020f90b6bcdba25e1	661705125	released
32eb8384-f58f-40d1-9972-fb686f9fd0e0	TCGA-MB-A5Y8-01Z-00-DX1.62427966-EBEF-43A6-80CB-88EF2873E3CD.svs	b1a71556a59810535c815f3729cf6f0a	254148282	released
c002e241-2044-4295-bca1-f3aee4b5dce6	TCGA-3B-A9HT-01Z-00-DX1.CC77DDAC-D63C-42A4-B3FE-A505BEB31EED.svs	a75fc2acc748cc92a142d13b30a6927b	1061277482	released
2f3f784a-3721-4131-89f7-0fc1b9787504	TCGA-QQ-A8VB-01Z-00-DX1.6D8712C8-CB43-4A05-AAC9-9BEC7961EA16.svs	3ffaef2184b9040df42c22c40f4b3905	1113276505	released
23eb17e2-86ef-4a7e-9d3e-953f6ffae613	TCGA-QQ-A8VF-01Z-00-DX1.708A1A71-F284-4FBE-A2A1-E4037788A9F8.svs	4b02012be2a92013f00c77480b1b15fc	432183259	released
9edaaa7e-bed7-4d67-b4c1-755c7476ff9f	TCGA-VT-AB3D-01Z-00-DX1.49A2CC7B-E735-4C70-862F-5C8BDCD0BB38.svs	20fa328c7dbd9fd7621433814004c432	1388375389	released
bef09d17-1747-4ef2-8097-cd4724ba506b	TCGA-DX-A6BA-01Z-00-DX2.8C4003B2-56B9-4B51-A946-897B77C97EA6.svs	f1b79e1095b68fa096244eb20c1558c3	1467197525	released
8557f110-30cd-4388-8eed-f9d9f3b4631e	TCGA-DX-A6BA-01Z-00-DX1.A309A540-52DB-457F-B6DD-FB7FD4F579AE.svs	025801eac44d294924480f20bed15c52	2054085135	released
ff832ed6-f547-4e7d-b5f2-79f4b2a16d4e	TCGA-IF-A4AJ-01Z-00-DX1.A6CE6AEC-B645-4885-A995-99FF7A4B26A5.svs	ef5679f050d5e59e82c88400e8a65240	970327437	released
436caaab-c47c-45d2-82dd-14f82c8fbe96	TCGA-IF-A4AJ-01Z-00-DX2.55531AE5-D929-4405-991C-698CE5C80AF6.svs	835ff4957da31e0863e28a0f48e2e343	615299251	released
eb5c3255-0508-4fb4-82f6-ef8a62bae858	TCGA-DX-A8BZ-01Z-00-DX1.86BAB60B-FCF6-4FC6-B586-75030B26DF8B.svs	217319e5efafb61643858d044bede696	1982013711	released
